"category_id","name","url_name","description","meta_description","meta_keywords","auto_category_term","num_videos","last_video_id","image_id"
1412,"Guards - Closed Guard - Bottom Dominant (Sleeve Control) - Double Sleeve - Bottom - Submissions","guards-closed-guard-bottom-dominant-sleeve-control-double-sleeve-bottom-submissions","","","","",21,2013,0
1413,"Guards - Closed Guard - Top Dominant (High Posture) - Double Wrist Control - Bottom - Submissions","guards-closed-guard-top-dominant-high-posture-double-wrist-control-bottom-submissions","","","","",1,2013,0
1414,"Guards - Closed Guard - Bottom Dominant (Top Mistakes) - Misc - Bottom - Submissions","guards-closed-guard-bottom-dominant-top-mistakes-misc-bottom-submissions","","","","",4,2013,0
1415,"Guards - Closed Guard - Bottom Dominant (Sleeve and Collar Control) - Sleeve and Same Side Collar - Bottom - Submissions","guards-closed-guard-bottom-dominant-sleeve-and-collar-control-sleeve-and-same-side-collar-bottom-submissions","","","","",6,2013,0
1416,"Guards - Closed Guard - Bottom Dominant (Top Mistakes) - Overreaching - Bottom - Submissions","guards-closed-guard-bottom-dominant-top-mistakes-overreaching-bottom-submissions","","","","",5,2013,0
1417,"Guards - Closed Guard - Bottom Dominant (Miscellaneous) - Arm Drag - Bottom - Sweeps","guards-closed-guard-bottom-dominant-miscellaneous-arm-drag-bottom-sweeps","","","","",7,2013,0
1418,"Guards - Closed Guard - Top Dominant (High Posture) - Low Brace - Bottom - Sweeps","guards-closed-guard-top-dominant-high-posture-low-brace-bottom-sweeps","","","","",14,2013,0
1419,"Guards - Closed Guard - Top Dominant (High Posture) - Classic - Bottom - Sweeps","guards-closed-guard-top-dominant-high-posture-classic-bottom-sweeps","","","","",33,2013,0
1420,"Guards - Closed Guard - Top Dominant (High Posture) - Belt Grip - Bottom - Sweeps","guards-closed-guard-top-dominant-high-posture-belt-grip-bottom-sweeps","","","","",11,2013,0
1421,"Guards - Closed Guard - Bottom Dominant (Sleeve Control) - Criss Cross - Bottom - Sweeps","guards-closed-guard-bottom-dominant-sleeve-control-criss-cross-bottom-sweeps","","","","",4,2013,0
1422,"Guards - Closed Guard - Bottom Dominant (Sleeve Control) - Same Side Sleeve - Bottom - Sweeps","guards-closed-guard-bottom-dominant-sleeve-control-same-side-sleeve-bottom-sweeps","","","","",22,2013,0
1423,"Guards - Closed Guard - Bottom Dominant (Sleeve Control) - Cross Sleeve - Bottom - Sweeps","guards-closed-guard-bottom-dominant-sleeve-control-cross-sleeve-bottom-sweeps","","","","",27,2013,0
1577,"Mounts - Side Control - Side Control (100 Kilos) - Gi Wrap (Chicken Wing) - Top - Submissions","mounts-side-control-side-control-100-kilos-gi-wrap-chicken-wing-top-submissions","","","","",39,2013,0
1425,"Guards - Closed Guard - Bottom Dominant (Clinches) - Underhook Clinch - Bottom - Sweeps","guards-closed-guard-bottom-dominant-clinches-underhook-clinch-bottom-sweeps","","","","",3,2013,0
1426,"Guards - Closed Guard - Bottom Dominant (Clinches) - Hug - Bottom - Sweeps","guards-closed-guard-bottom-dominant-clinches-hug-bottom-sweeps","","","","",4,2013,0
1427,"Guards - Closed Guard - Top Dominant (Low Posture) - Hug - Bottom - Sweeps","guards-closed-guard-top-dominant-low-posture-hug-bottom-sweeps","","","","",2,2013,0
1428,"Guards - Closed Guard - Bottom Dominant (Clinches) - Neck Clinch - Bottom - Sweeps","guards-closed-guard-bottom-dominant-clinches-neck-clinch-bottom-sweeps","","","","",15,2013,0
1553,"Guards - Closed Guard - Bottom Dominant (Top Mistakes) - Misc - Bottom - Sweeps","guards-closed-guard-bottom-dominant-top-mistakes-misc-bottom-sweeps","","","","",2,2014,0
1430,"Guards - Closed Guard - Bottom Dominant (Sleeve and Collar Control) - Sleeve and Cross Collar - Bottom - Sweeps","guards-closed-guard-bottom-dominant-sleeve-and-collar-control-sleeve-and-cross-collar-bottom-sweeps","","","","",34,2013,0
1431,"Guards - Closed Guard - Bottom Dominant (Collar Control) - Cross Collar - Bottom - Sweeps","guards-closed-guard-bottom-dominant-collar-control-cross-collar-bottom-sweeps","","","","",9,2013,0
1432,"Guards - Closed Guard - Bottom Dominant (Gi Skirt) - Foot In - Bottom - Sweeps","guards-closed-guard-bottom-dominant-gi-skirt-foot-in-bottom-sweeps","","","","",1,2013,0
1434,"Guards - Closed Guard - Top Dominant (Low Posture) - Armpit Control - Bottom - Sweeps","guards-closed-guard-top-dominant-low-posture-armpit-control-bottom-sweeps","","","","",1,2014,0
1435,"Guards - Closed Guard - Bottom Dominant (Top Mistakes) - Hands On Mat - Bottom - Sweeps","guards-closed-guard-bottom-dominant-top-mistakes-hands-on-mat-bottom-sweeps","","","","",10,2013,0
1436,"Guards - Closed Guard - Top Dominant (High Posture) - High Brace - Bottom - Sweeps","guards-closed-guard-top-dominant-high-posture-high-brace-bottom-sweeps","","","","",6,2013,0
1557,"Mounts - Back Mount - Back Mount - Normal (Choke Arm Up) - Front - Escapes","mounts-back-mount-back-mount-normal-choke-arm-up-front-escapes","","","","",13,2013,0
1547,"Guards - Closed Guard - Bottom Dominant (Top Mistakes) - Hands On Mat - Bottom - Ejection","guards-closed-guard-bottom-dominant-top-mistakes-hands-on-mat-bottom-ejection","","","","",1,2014,0
1437,"Guards - Closed Guard - Bottom Dominant (Sleeve Control) - Double Sleeve - Bottom - Sweeps","guards-closed-guard-bottom-dominant-sleeve-control-double-sleeve-bottom-sweeps","","","","",6,2013,0
1438,"Guards - Closed Guard - Bottom Dominant (Gi Skirt) - Arm Clamp - Bottom - Sweeps","guards-closed-guard-bottom-dominant-gi-skirt-arm-clamp-bottom-sweeps","","","","",5,2013,0
1439,"Guards - Closed Guard - Bottom Dominant (Gi Skirt) - Same Side Collar - Bottom - Sweeps","guards-closed-guard-bottom-dominant-gi-skirt-same-side-collar-bottom-sweeps","","","","",1,2013,0
1440,"Guards - Closed Guard - Bottom Dominant (Gi Skirt) - Back Wrap - Bottom - Sweeps","guards-closed-guard-bottom-dominant-gi-skirt-back-wrap-bottom-sweeps","","","","",6,2014,0
1441,"Guards - Closed Guard - Bottom Dominant (Sleeve Control) - 2 On 1 - Bottom - Sweeps","guards-closed-guard-bottom-dominant-sleeve-control-2-on-1-bottom-sweeps","","","","",12,2013,0
1442,"Guards - Closed Guard - Bottom Dominant (Wrist Control) - Cross Wrist - Bottom - Sweeps","guards-closed-guard-bottom-dominant-wrist-control-cross-wrist-bottom-sweeps","","","","",3,2013,0
1443,"Guards - Closed Guard - Bottom Dominant (Wrist Control) - Same Side Wrist - Bottom - Sweeps","guards-closed-guard-bottom-dominant-wrist-control-same-side-wrist-bottom-sweeps","","","","",1,2013,0
1444,"Guards - Closed Guard - Top Dominant (Low Posture) - Turtle - Bottom - Sweeps","guards-closed-guard-top-dominant-low-posture-turtle-bottom-sweeps","","","","",2,2013,0
1445,"Guards - Closed Guard - Miscellaneous - Misc - Bottom - Sweeps","guards-closed-guard-miscellaneous-misc-bottom-sweeps","","","","",3,2013,0
1446,"Guards - Closed Guard - Bottom Dominant (Miscellaneous) - Forearm Lock - Bottom - Sweeps","guards-closed-guard-bottom-dominant-miscellaneous-forearm-lock-bottom-sweeps","","","","",3,2013,0
1447,"Guards - Closed Guard - Bottom Dominant (Wrist Control) - 2 On 1 - Bottom - Sweeps","guards-closed-guard-bottom-dominant-wrist-control-2-on-1-bottom-sweeps","","","","",2,2013,0
1448,"Guards - Closed Guard - Bottom Dominant (Gi Skirt) - Cross Collar - Bottom - Sweeps","guards-closed-guard-bottom-dominant-gi-skirt-cross-collar-bottom-sweeps","","","","",2,2013,0
1449,"Guards - Closed Guard - Top Dominant (High Posture) - Classic - Top - Guard Breaks / Passes","guards-closed-guard-top-dominant-high-posture-classic-top-guard-breaks-passes","","","","",48,2013,0
1450,"Guards - Closed Guard - Bottom Dominant (Miscellaneous) - Cross Elbow Grip - Top - Guard Breaks / Passes","guards-closed-guard-bottom-dominant-miscellaneous-cross-elbow-grip-top-guard-breaks-passes","","","","",1,2013,0
1451,"Guards - Closed Guard - Top Dominant (Low Posture) - Bicep Control - Top - Guard Breaks / Passes","guards-closed-guard-top-dominant-low-posture-bicep-control-top-guard-breaks-passes","","","","",32,2013,0
1452,"Guards - Closed Guard - Top Dominant (Low Posture) - Turtle - Top - Guard Breaks / Passes","guards-closed-guard-top-dominant-low-posture-turtle-top-guard-breaks-passes","","","","",6,2013,0
1453,"Guards - Closed Guard - Bottom Dominant (Sleeve Control) - Double Sleeve - Top - Guard Breaks / Passes","guards-closed-guard-bottom-dominant-sleeve-control-double-sleeve-top-guard-breaks-passes","","","","",2,2013,0
1454,"Guards - Closed Guard - Top Dominant (High Posture) - Low Brace - Top - Guard Breaks / Passes","guards-closed-guard-top-dominant-high-posture-low-brace-top-guard-breaks-passes","","","","",38,2013,0
1455,"Guards - Closed Guard - Top Dominant (Low Posture) - Armpit Control - Top - Guard Breaks / Passes","guards-closed-guard-top-dominant-low-posture-armpit-control-top-guard-breaks-passes","","","","",13,2013,0
1456,"Guards - Closed Guard - Top Dominant (High Posture) - High Brace - Top - Guard Breaks / Passes","guards-closed-guard-top-dominant-high-posture-high-brace-top-guard-breaks-passes","","","","",13,2013,0
1457,"Guards - Closed Guard - Top Dominant (Low Posture) - Can Opener - Top - Guard Breaks / Passes","guards-closed-guard-top-dominant-low-posture-can-opener-top-guard-breaks-passes","","","","",5,2013,0
1458,"Guards - Closed Guard - Top Dominant (Low Posture) - Can Opener - Top - Submissions","guards-closed-guard-top-dominant-low-posture-can-opener-top-submissions","","","","",1,2013,0
1459,"Guards - Closed Guard - Top Dominant (Low Posture) - Can Opener - Bottom - Submissions","guards-closed-guard-top-dominant-low-posture-can-opener-bottom-submissions","","","","",7,2013,0
1460,"Guards - Closed Guard - Top Dominant (Low Posture) - Can Opener - Bottom - Sweeps","guards-closed-guard-top-dominant-low-posture-can-opener-bottom-sweeps","","","","",2,2013,0
1461,"Guards - Closed Guard - Top Dominant (Low Posture) - Can Opener - Bottom - Control","guards-closed-guard-top-dominant-low-posture-can-opener-bottom-control","","","","",1,2014,0
1462,"Guards - Closed Guard - Top Dominant (High Posture) - Belt Grip - Top - Guard Breaks / Passes","guards-closed-guard-top-dominant-high-posture-belt-grip-top-guard-breaks-passes","","","","",8,2013,0
1463,"Guards - Closed Guard - Bottom Dominant (Top Mistakes) - Hands On Mat - Top - Guard Breaks / Passes","guards-closed-guard-bottom-dominant-top-mistakes-hands-on-mat-top-guard-breaks-passes","","","","",1,2014,0
1464,"Guards - Closed Guard - Bottom Dominant (Clinches) - Neck Clinch - Top - Control","guards-closed-guard-bottom-dominant-clinches-neck-clinch-top-control","","","","",1,2014,0
1465,"Guards - Closed Guard - Bottom Dominant (Clinches) - Neck Clinch - Top - Guard Breaks / Passes","guards-closed-guard-bottom-dominant-clinches-neck-clinch-top-guard-breaks-passes","","","","",5,2013,0
1466,"Guards - Closed Guard - Top Dominant (Low Posture) - Single Underhook - Top - Guard Breaks / Passes","guards-closed-guard-top-dominant-low-posture-single-underhook-top-guard-breaks-passes","","","","",5,2015,0
1533,"Guards - Closed Guard - Bottom Dominant (Miscellaneous) - Cross Elbow Grip - Bottom - Combos","guards-closed-guard-bottom-dominant-miscellaneous-cross-elbow-grip-bottom-combos","","","","",6,2013,0
1468,"Guards - Closed Guard - Bottom Dominant (Collar Control) - Cross Collar - Top - Guard Breaks / Passes","guards-closed-guard-bottom-dominant-collar-control-cross-collar-top-guard-breaks-passes","","","","",4,2013,0
1469,"Guards - Closed Guard - Top Dominant (High Posture) - Low Brace - Top - Submissions","guards-closed-guard-top-dominant-high-posture-low-brace-top-submissions","","","","",9,2013,0
1470,"Guards - Closed Guard - Top Dominant (High Posture) - High Brace - Top - Submissions","guards-closed-guard-top-dominant-high-posture-high-brace-top-submissions","","","","",6,2013,0
1471,"Guards - Closed Guard - Top Dominant (High Posture) - Double Wrist Control - Top - Submissions","guards-closed-guard-top-dominant-high-posture-double-wrist-control-top-submissions","","","","",2,2013,0
1472,"Guards - Closed Guard - Bottom Dominant (Sleeve Control) - Double Sleeve - Top - Submissions","guards-closed-guard-bottom-dominant-sleeve-control-double-sleeve-top-submissions","","","","",2,2013,0
1473,"Guards - Closed Guard - Bottom Dominant (Sleeve Control) - 2 On 1 - Top - Submissions","guards-closed-guard-bottom-dominant-sleeve-control-2-on-1-top-submissions","","","","",1,2013,0
1474,"Guards - Closed Guard - Top Dominant (High Posture) - Classic - Top - Submissions","guards-closed-guard-top-dominant-high-posture-classic-top-submissions","","","","",2,2014,0
1475,"Guards - Closed Guard - Top Dominant (Low Posture) - Neck Clinch - Top - Submissions","guards-closed-guard-top-dominant-low-posture-neck-clinch-top-submissions","","","","",3,2013,0
1476,"Guards - Closed Guard - Bottom Dominant (Sleeve and Collar Control) - Sleeve and Cross Collar - Top - Sweep Counters","guards-closed-guard-bottom-dominant-sleeve-and-collar-control-sleeve-and-cross-collar-top-sweep-counters","","","","",4,2013,0
1477,"Guards - Closed Guard - Bottom Dominant (Top Mistakes) - Hands On Mat - Top - Sweep Counters","guards-closed-guard-bottom-dominant-top-mistakes-hands-on-mat-top-sweep-counters","","","","",6,2013,0
1478,"Guards - Closed Guard - Top Dominant (High Posture) - Classic - Top - Sweep Counters","guards-closed-guard-top-dominant-high-posture-classic-top-sweep-counters","","","","",3,2013,0
1479,"Guards - Closed Guard - Top Dominant (High Posture) - Cross Wrist Pin - Top - Control","guards-closed-guard-top-dominant-high-posture-cross-wrist-pin-top-control","","","","",1,2013,0
1480,"Guards - Closed Guard - Top Dominant (High Posture) - Cross Wrist Pin - Top - Guard Breaks / Passes","guards-closed-guard-top-dominant-high-posture-cross-wrist-pin-top-guard-breaks-passes","","","","",7,2014,0
1481,"Guards - Closed Guard - Top Dominant (High Posture) - Cross Wrist Pin - Top - Submissions","guards-closed-guard-top-dominant-high-posture-cross-wrist-pin-top-submissions","","","","",1,2013,0
1482,"Guards - Closed Guard - Bottom Dominant (Collar Control) - Cross Collar - Top - Control","guards-closed-guard-bottom-dominant-collar-control-cross-collar-top-control","","","","",6,2013,0
1483,"Guards - Closed Guard - Top Dominant (High Posture) - Classic (Sleeve Control) - Top - Guard Breaks / Passes","guards-closed-guard-top-dominant-high-posture-classic-sleeve-control-top-guard-breaks-passes","","","","",59,2013,0
1484,"Guards - Closed Guard - Top Dominant (High Posture) - Classic (Sleeve Control) - Top - Submissions","guards-closed-guard-top-dominant-high-posture-classic-sleeve-control-top-submissions","","","","",4,2013,0
1485,"Guards - Closed Guard - Top Dominant (High Posture) - Classic (Sleeve Control) - Top - Control","guards-closed-guard-top-dominant-high-posture-classic-sleeve-control-top-control","","","","",4,2013,0
1486,"Guards - Closed Guard - Top Dominant (High Posture) - Classic - Top - Control","guards-closed-guard-top-dominant-high-posture-classic-top-control","","","","",3,2013,0
1487,"Guards - Closed Guard - Top Dominant (Low Posture) - Bicep Control - Top - Control","guards-closed-guard-top-dominant-low-posture-bicep-control-top-control","","","","",1,2013,0
1488,"Guards - Closed Guard - Top Dominant (High Posture) - High Brace - Top - Control","guards-closed-guard-top-dominant-high-posture-high-brace-top-control","","","","",1,2013,0
2347,"Mounts - Side Control - Side Control (Variants) - Side Forward - Top - Entry","mounts-side-control-side-control-variants-side-forward-top-entry","","","","",0,NULL,0
1490,"Guards - Closed Guard - Top Dominant (High Posture) - Low Brace - Top - Control","guards-closed-guard-top-dominant-high-posture-low-brace-top-control","","","","",1,2013,0
1491,"Guards - Closed Guard - Bottom Dominant (Sleeve Control) - Cross Sleeve - Top - Control","guards-closed-guard-bottom-dominant-sleeve-control-cross-sleeve-top-control","","","","",1,2014,0
1492,"Guards - Closed Guard - Top Dominant (High Posture) - Classic (Sleeve Control) - Bottom - Guard Break Counters","guards-closed-guard-top-dominant-high-posture-classic-sleeve-control-bottom-guard-break-counters","","","","",4,2013,0
1493,"Guards - Closed Guard - Top Dominant (High Posture) - High Brace - Bottom - Guard Break Counters","guards-closed-guard-top-dominant-high-posture-high-brace-bottom-guard-break-counters","","","","",15,2013,0
1494,"Guards - Closed Guard - Bottom Dominant (Sleeve Control) - Same Side Sleeve - Top - Guard Breaks / Passes","guards-closed-guard-bottom-dominant-sleeve-control-same-side-sleeve-top-guard-breaks-passes","","","","",2,2014,0
1495,"Guards - Closed Guard - Top Dominant (Low Posture) - Armpit Control - Top - Submissions","guards-closed-guard-top-dominant-low-posture-armpit-control-top-submissions","","","","",2,2013,0
1496,"Guards - Closed Guard - Top Dominant (High Posture) - High Brace - Bottom - Stand Up Counters","guards-closed-guard-top-dominant-high-posture-high-brace-bottom-stand-up-counters","","","","",26,2013,0
1497,"Guards - Closed Guard - Top Dominant (High Posture) - Classic (Sleeve Control) - Bottom - Stand Up Counters","guards-closed-guard-top-dominant-high-posture-classic-sleeve-control-bottom-stand-up-counters","","","","",26,2013,0
1498,"Guards - Closed Guard - Top Dominant (High Posture) - Low Brace - Bottom - Stand Up Counters","guards-closed-guard-top-dominant-high-posture-low-brace-bottom-stand-up-counters","","","","",14,2013,0
1499,"Guards - Closed Guard - Top Dominant (High Posture) - Classic - Bottom - Stand Up Counters","guards-closed-guard-top-dominant-high-posture-classic-bottom-stand-up-counters","","","","",27,2013,0
1501,"Guards - Closed Guard - Top Dominant (High Posture) - Belt Grip - Bottom - Stand Up Counters","guards-closed-guard-top-dominant-high-posture-belt-grip-bottom-stand-up-counters","","","","",8,2013,0
1502,"Guards - Closed Guard - Bottom Dominant (Wrist Control) - Double Wrist - Bottom - Sweeps","guards-closed-guard-bottom-dominant-wrist-control-double-wrist-bottom-sweeps","","","","",1,2013,0
1503,"Guards - Closed Guard - Top Dominant (High Posture) - Cross Wrist Pin - Bottom - Stand Up Counters","guards-closed-guard-top-dominant-high-posture-cross-wrist-pin-bottom-stand-up-counters","","","","",5,2013,0
1504,"Guards - Closed Guard - Top Dominant (Low Posture) - Bicep Control - Bottom - Stand Up Counters","guards-closed-guard-top-dominant-low-posture-bicep-control-bottom-stand-up-counters","","","","",2,2014,0
1505,"Guards - Closed Guard - Top Dominant (High Posture) - Classic (Sleeve Control) - Bottom - Control","guards-closed-guard-top-dominant-high-posture-classic-sleeve-control-bottom-control","","","","",1,2013,0
1506,"Guards - Closed Guard - Top Dominant (High Posture) - Classic (Sleeve Control) - Bottom - Submissions","guards-closed-guard-top-dominant-high-posture-classic-sleeve-control-bottom-submissions","","","","",7,2013,0
1507,"Guards - Closed Guard - Top Dominant (Low Posture) - Armpit Control - Top - Control","guards-closed-guard-top-dominant-low-posture-armpit-control-top-control","","","","",1,2014,0
1508,"Guards - Closed Guard - Top Dominant (Low Posture) - Split Lapel Grips - Top - Guard Breaks / Passes","guards-closed-guard-top-dominant-low-posture-split-lapel-grips-top-guard-breaks-passes","","","","",10,2014,0
1575,"Mounts - Side Control - Side Control (100 Kilos) - Misc - Top - Submissions","mounts-side-control-side-control-100-kilos-misc-top-submissions","","","","",74,2013,0
1510,"Guards - Closed Guard - Top Dominant (Low Posture) - Split Lapel Grips - Bottom - Sweeps","guards-closed-guard-top-dominant-low-posture-split-lapel-grips-bottom-sweeps","","","","",2,2014,0
1511,"Guards - Closed Guard - Top Dominant (Low Posture) - Split Lapel Grips - Bottom - Submissions","guards-closed-guard-top-dominant-low-posture-split-lapel-grips-bottom-submissions","","","","",1,2014,0
1512,"Guards - Closed Guard - Top Dominant (Low Posture) - Armpit Control - Top - Standing Sweep Counters","guards-closed-guard-top-dominant-low-posture-armpit-control-top-standing-sweep-counters","","","","",3,2013,0
1513,"Guards - Closed Guard - Top Dominant (High Posture) - High Brace - Top - Standing Sweep Counters","guards-closed-guard-top-dominant-high-posture-high-brace-top-standing-sweep-counters","","","","",5,2013,0
1514,"Guards - Closed Guard - Top Dominant (High Posture) - Classic - Top - Standing Sweep Counters","guards-closed-guard-top-dominant-high-posture-classic-top-standing-sweep-counters","","","","",2,2013,0
1515,"Guards - Closed Guard - Top Dominant (Low Posture) - Bicep Control - Top - Standing Sweep Counters","guards-closed-guard-top-dominant-low-posture-bicep-control-top-standing-sweep-counters","","","","",1,2013,0
1516,"Guards - Closed Guard - Miscellaneous - Misc - Top - Standing Sweep Counters","guards-closed-guard-miscellaneous-misc-top-standing-sweep-counters","","","","",2,2013,0
1517,"Guards - Closed Guard - Top Dominant (High Posture) - Classic (Sleeve Control) - Top - Standing Sweep Counters","guards-closed-guard-top-dominant-high-posture-classic-sleeve-control-top-standing-sweep-counters","","","","",1,2014,0
1518,"Guards - Closed Guard - Miscellaneous - Misc - Top - Guard Breaks / Passes","guards-closed-guard-miscellaneous-misc-top-guard-breaks-passes","","","","",21,2013,0
1535,"Guards - Closed Guard - Top Dominant (High Posture) - Classic - Bottom - Combos","guards-closed-guard-top-dominant-high-posture-classic-bottom-combos","","","","",3,2013,0
1536,"Guards - Closed Guard - Bottom Dominant (Gi Skirt) - Cross Collar - Bottom - Combos","guards-closed-guard-bottom-dominant-gi-skirt-cross-collar-bottom-combos","","","","",2,2013,0
1537,"Guards - Closed Guard - Top Dominant (High Posture) - High Brace - Bottom - Combos","guards-closed-guard-top-dominant-high-posture-high-brace-bottom-combos","","","","",3,2013,0
1538,"Guards - Closed Guard - Top Dominant (Low Posture) - Can Opener - Bottom - Combos","guards-closed-guard-top-dominant-low-posture-can-opener-bottom-combos","","","","",1,2013,0
1539,"Guards - Closed Guard - Bottom Dominant (Miscellaneous) - Wrist Clamp - Bottom - Combos","guards-closed-guard-bottom-dominant-miscellaneous-wrist-clamp-bottom-combos","","","","",1,2013,0
1541,"Guards - Closed Guard - Bottom Dominant (Clinches) - Neck Clinch - Bottom - Combos","guards-closed-guard-bottom-dominant-clinches-neck-clinch-bottom-combos","","","","",2,2013,0
1542,"Guards - Closed Guard - Bottom Dominant (Top Mistakes) - Hands On Mat - Bottom - Combos","guards-closed-guard-bottom-dominant-top-mistakes-hands-on-mat-bottom-combos","","","","",1,2014,0
1543,"Guards - Closed Guard - Bottom Dominant (Sleeve Control) - Double Sleeve - Bottom - Combos","guards-closed-guard-bottom-dominant-sleeve-control-double-sleeve-bottom-combos","","","","",2,2014,0
1556,"Mounts - Back Mount - Back Mount - Normal (Choke Arm Down) - Front - Escapes","mounts-back-mount-back-mount-normal-choke-arm-down-front-escapes","","","","",9,2013,0
1559,"Mounts - Back Mount - Back Mount - Normal (Choke Arm Down) - Back - Control","mounts-back-mount-back-mount-normal-choke-arm-down-back-control","","","","",13,2013,0
1560,"Mounts - Back Mount - Back Mount - Normal (Choke Arm Up) - Back - Control","mounts-back-mount-back-mount-normal-choke-arm-up-back-control","","","","",4,2013,0
1561,"Mounts - Back Mount - Back Mount - Normal (Choke Arm Down) - Back - Escape Counters","mounts-back-mount-back-mount-normal-choke-arm-down-back-escape-counters","","","","",13,2013,0
1562,"Mounts - Back Mount - Back Mount - Normal (Choke Arm Up) - Back - Escape Counters","mounts-back-mount-back-mount-normal-choke-arm-up-back-escape-counters","","","","",6,2013,0
1563,"Mounts - Back Mount - Back Mount - Single Leg - Back - Control","mounts-back-mount-back-mount-single-leg-back-control","","","","",1,2014,0
1564,"Mounts - Back Mount - Back Mount - Normal (Choke Arm Down) - Back - Transition to Mount","mounts-back-mount-back-mount-normal-choke-arm-down-back-transition-to-mount","","","","",1,2013,0
1565,"Mounts - Back Mount - Back Mount - Normal (Choke Arm Down) - Front - Submissions","mounts-back-mount-back-mount-normal-choke-arm-down-front-submissions","","","","",1,2014,0
1578,"Mounts - Side Control - Side Control (100 Kilos) - Gi Wrap (Under Arm) - Top - Submissions","mounts-side-control-side-control-100-kilos-gi-wrap-under-arm-top-submissions","","","","",55,2013,0
1579,"Mounts - Side Control - Side Control (100 Kilos) - Forearm Brace - Top - Escape Counters","mounts-side-control-side-control-100-kilos-forearm-brace-top-escape-counters","","","","",24,2013,0
1580,"Mounts - Side Control - Side Control (100 Kilos) - Crucifix - Top - Submissions","mounts-side-control-side-control-100-kilos-crucifix-top-submissions","","","","",16,2013,0
1640,"Mounts - Side Control - Side Control (100 Kilos) - Prayer - Top - Mount Takes","mounts-side-control-side-control-100-kilos-prayer-top-mount-takes","","","","",3,2013,0
1639,"Mounts - Side Control - Side Control (100 Kilos) - Misc - Top - Mount Takes","mounts-side-control-side-control-100-kilos-misc-top-mount-takes","","","","",4,2013,0
1638,"Mounts - Side Control - Side Control (100 Kilos) - Forearm Brace - Top - Mount Takes","mounts-side-control-side-control-100-kilos-forearm-brace-top-mount-takes","","","","",19,2013,0
1584,"Mounts - Side Control - Side Control (100 Kilos) - Exposed Arm (Arm Under) - Top - Submissions","mounts-side-control-side-control-100-kilos-exposed-arm-arm-under-top-submissions","","","","",6,2013,0
1585,"Mounts - Side Control - Side Control (100 Kilos) - Prayer - Top - Submissions","mounts-side-control-side-control-100-kilos-prayer-top-submissions","","","","",33,2013,0
1586,"Mounts - Side Control - Side Control (100 Kilos) - Pummeled - Top - Control","mounts-side-control-side-control-100-kilos-pummeled-top-control","","","","",10,2013,0
1588,"Mounts - Side Control - Side Control (100 Kilos) - Forearm Brace - Bottom - Guard Recovery","mounts-side-control-side-control-100-kilos-forearm-brace-bottom-guard-recovery","","","","",37,2013,0
1589,"Mounts - Side Control - Side Control (100 Kilos) - Exposed Arm - Bottom - Guard Recovery","mounts-side-control-side-control-100-kilos-exposed-arm-bottom-guard-recovery","","","","",18,2014,0
1590,"Mounts - Side Control - Side Control (100 Kilos) - Pummeled - Bottom - Guard Recovery","mounts-side-control-side-control-100-kilos-pummeled-bottom-guard-recovery","","","","",6,2013,0
1592,"Mounts - Side Control - Side Control (100 Kilos) - Misc - Bottom - Guard Recovery","mounts-side-control-side-control-100-kilos-misc-bottom-guard-recovery","","","","",7,2013,0
1591,"Mounts - Side Control - Side Control (100 Kilos) - Prayer - Bottom - Mount Take Counters","mounts-side-control-side-control-100-kilos-prayer-bottom-mount-take-counters","","","","",1,2014,0
1593,"Mounts - Side Control - Side Control (100 Kilos) - Forearm Brace (Arm Under) - Bottom - Guard Recovery","mounts-side-control-side-control-100-kilos-forearm-brace-arm-under-bottom-guard-recovery","","","","",2,2013,0
1594,"Miscellaneous - Intermediate Positions - Intermediate Positions - 2 on 1 (Butterfly Spider) - Bottom - Entry","miscellaneous-intermediate-positions-intermediate-positions-2-on-1-butterfly-spider-bottom-entry","","","","",2,2014,0
1595,"Mounts - Side Control - Side Control (100 Kilos) - Exposed Arm (Arm Under) - Bottom - Guard Recovery","mounts-side-control-side-control-100-kilos-exposed-arm-arm-under-bottom-guard-recovery","","","","",1,2013,0
1596,"Mounts - Side Control - Side Control (100 Kilos) - Misc - Bottom - Mount Take Counters","mounts-side-control-side-control-100-kilos-misc-bottom-mount-take-counters","","","","",1,2014,0
1597,"Mounts - Side Control - Side Control (100 Kilos) - Forearm Brace - Bottom - Back Takes","mounts-side-control-side-control-100-kilos-forearm-brace-bottom-back-takes","","","","",9,2013,0
1624,"Mounts - Side Control - Side Control (100 Kilos) - Gi Wrap (Under Arm) - Top - Back Takes","mounts-side-control-side-control-100-kilos-gi-wrap-under-arm-top-back-takes","","","","",6,2013,0
1599,"Mounts - Side Control - Side Control (100 Kilos) - Exposed Arm - Bottom - Back Takes","mounts-side-control-side-control-100-kilos-exposed-arm-bottom-back-takes","","","","",3,2014,0
1600,"Mounts - Side Control - Side Control (100 Kilos) - Pummeled - Bottom - Back Takes","mounts-side-control-side-control-100-kilos-pummeled-bottom-back-takes","","","","",2,2014,0
1602,"Mounts - Side Control - Side Control (100 Kilos) - Pummeled - Bottom - Escapes","mounts-side-control-side-control-100-kilos-pummeled-bottom-escapes","","","","",2,2013,0
1603,"Mounts - Side Control - Side Control (100 Kilos) - Prayer - Bottom - Escapes","mounts-side-control-side-control-100-kilos-prayer-bottom-escapes","","","","",8,2014,0
